publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_url,first_author,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name
"Child and Adolescent Social Work Journal","0738-0151","1573-2797",1997-01-01,14,,,,,"http://www.springerlink.com/content/0738-0151",,"","","","",""
"Child and Youth Care Forum","1053-1890","1573-3319",1997-01-01,26,,,,,"http://www.springerlink.com/content/1053-1890",,"","","","",""
"Child Indicators Research","1874-897X","1874-8988",2008-01-01,1,,,,,"http://www.springerlink.com/content/1874-897X",,"","","","",""
"Child Psychiatry and Human Development","0009-398X","1573-3327",1997-01-01,28,,,,,"http://www.springerlink.com/content/0009-398X",,"","","","",""
"Children?s Literature in Education","0045-6713","1573-1693",1997-01-01,28,,,,,"http://www.springerlink.com/content/0045-6713",,"","","","",""
"Child's Nervous System","0256-7040","1433-0350",1997-01-01,13,,,,,"http://www.springerlink.com/content/0256-7040",,"","","","",""
"China-EU Law Journal","1868-5153","1868-5161",2011-01-01,1,,,,,"http://www.springerlink.com/content/1868-5153/",,"","","","",""
"Chromosoma","0009-5915","1432-0886",1997-01-01,106,,,,,"http://www.springerlink.com/content/0009-5915",,"","","","",""
"Chromosome Research","0967-3849","1573-6849",1997-01-01,5,,,,,"http://www.springerlink.com/content/0967-3849",,"","","","",""
"Circuits, Systems, and Signal Processing","0278-081X","1531-5878",1997-01-01,16,,,,,"http://www.springerlink.com/content/0278-081X",,"","","","",""
"Clean Technologies and Environmental Policy","1618-954X","1618-9558",1999-01-01,1,,,,,"http://www.springerlink.com/content/1618-954X",,"","","","",""
"Climate Dynamics","0930-7575","1432-0894",1997-01-01,13,,,,,"http://www.springerlink.com/content/0930-7575",,"","","","",""
"Climatic Change","0165-0009","1573-1480",1997-01-01,35,,,,,"http://www.springerlink.com/content/0165-0009",,"","","","",""
"Clinical and Experimental Medicine","1591-8890","1591-9528",2001-01-01,1,,,,,"http://www.springerlink.com/content/1591-8890",,"","","","",""
"Clinical and Experimental Metastasis","0262-0898","1573-7276",1997-01-01,15,,,,,"http://www.springerlink.com/content/0262-0898",,"","","","",""
"Clinical and Experimental Nephrology","1342-1751","1437-7799",1997-01-01,1,,,,,"http://www.springerlink.com/content/1342-1751",,"","","","",""
"Clinical Autonomic Research","0959-9851","1619-1560",1997-01-01,7,,,,,"http://www.springerlink.com/content/0959-9851",,"","","","",""
"Clinical Child and Family Psychology Review","1096-4037","1573-2827",1998-01-01,1,,,,,"http://www.springerlink.com/content/1096-4037",,"","","","",""
"Clinical Journal of Gastroenterology","1865-7257","1865-7265",2008-01-01,1,,,,,"http://www.springerlink.com/content/1865-7257",,"","","","",""
"Clinical Neuroradiology","0939-7116","1615-6706",2006-01-01,16,,,,,"http://www.springerlink.com/content/0939-7116",,"","","","",""
"Clinical Oral Investigations","1432-6981","1436-3771",1997-01-01,1,,,,,"http://www.springerlink.com/content/1432-6981",,"","","","",""
"Clinical Research in Cardiology","1861-0684","1861-0692",2006-01-01,95,,,,,"http://www.springerlink.com/content/1861-0684",,"","","","",""
"Clinical Rheumatology","0770-3198","1434-9949",1997-01-01,16,,,,,"http://www.springerlink.com/content/0770-3198",,"","","","",""
"Clinical Social Work Journal","0091-1674","1573-3343",1997-01-01,25,,,,,"http://www.springerlink.com/content/0091-1674",,"","","","",""
"Cliometrica","1863-2505","1863-2513",2007-01-01,1,,,,,"http://www.springerlink.com/content/1863-2505",,"","","","",""
"Cluster Computing","1386-7857","1573-7543",1998-01-01,1,,,,,"http://www.springerlink.com/content/1386-7857",,"","","","",""
"Cognition, Technology & Work","1435-5558","1435-5566",1999-01-01,1,,,,,"http://www.springerlink.com/content/1435-5558",,"","","","",""
"Cognitive Computation","1866-9956","1866-9964",2009-01-01,1,,,,,"http://www.springerlink.com/content/1866-9956",,"","","","",""
"Cognitive Neurodynamics","1871-4080","1871-4099",2007-01-01,1,,,,,"http://www.springerlink.com/content/1871-4080",,"","","","",""
"Cognitive Processing","1612-4782","1612-4790",2004-01-01,5,,,,,"http://www.springerlink.com/content/1612-4782",,"","","","",""
"Cognitive Therapy and Research","0147-5916","1573-2819",1997-01-01,21,,,,,"http://www.springerlink.com/content/0147-5916",,"","","","",""
"Colloid & Polymer Science","0303-402X","1435-1536",1997-01-01,275,,,,,"http://www.springerlink.com/content/0303-402X",,"","","","",""
"Colloid Journal","1061-933X","1608-3067",1997-01-01,59,,,,,"http://www.springerlink.com/content/1061-933X",,"","","","",""
"Côlon & Rectum","1951-6371","1951-638X",2007-01-01,1,,,,,"http://www.springerlink.com/content/1951-6371",,"","","","",""
"Coloproctology","0174-2442","1615-6730",1997-01-01,19,,,,,"http://www.springerlink.com/content/0174-2442",,"","","","",""
"Combinatorica","0209-9683","1439-6912",1997-01-01,17,,,,,"http://www.springerlink.com/content/0209-9683",,"","","","",""
"Combustion, Explosion, and Shock Waves","0010-5082","1573-8345",1997-01-01,33,,,,,"http://www.springerlink.com/content/0010-5082",,"","","","",""
"Communications in Mathematical Physics","0010-3616","1432-0916",1997-01-01,182,,,,,"http://www.springerlink.com/content/0010-3616",,"","","","",""
"Community Mental Health Journal","0010-3853","1573-2789",1997-01-01,33,,,,,"http://www.springerlink.com/content/0010-3853",,"","","","",""
"Comparative Clinical Pathology","1618-5641","1618-565X",2002-01-01,11,,,,,"http://www.springerlink.com/content/1618-5641",,"","","","",""
"Complex Analysis and Operator Theory","1661-8254","1661-8262",2007-01-01,1,,,,,"http://www.springerlink.com/content/1661-8254",,"","","","",""
"Computational & Mathematical Organization Theory","1381-298X","1572-9346",1997-01-01,3,,,,,"http://www.springerlink.com/content/1381-298X",,"","","","",""
"Computational Complexity","1016-3328","1420-8954",1998-01-01,7,,,,,"http://www.springerlink.com/content/1016-3328",,"","","","",""
"Computational Economics","0927-7099","1572-9974",1997-01-01,10,,,,,"http://www.springerlink.com/content/0927-7099",,"","","","",""
"Computational Geosciences","1420-0597","1573-1499",1997-01-01,1,,,,,"http://www.springerlink.com/content/1420-0597",,"","","","",""
"Computational Management Science","1619-697X","1619-6988",2004-01-01,1,,,,,"http://www.springerlink.com/content/1619-697X",,"","","","",""
"Computational Mathematics and Modeling","1046-283X","1573-837X",1997-01-01,8,,,,,"http://www.springerlink.com/content/1046-283X",,"","","","",""
"Computational Mechanics","0178-7675","1432-0924",1997-01-01,19,,,,,"http://www.springerlink.com/content/0178-7675",,"","","","",""
"Computational Optimization and Applications","0926-6003","1573-2894",1997-01-01,7,,,,,"http://www.springerlink.com/content/0926-6003",,"","","","",""
"Computational Statistics","0943-4062","1613-9658",1997-01-01,12,,,,,"http://www.springerlink.com/content/0943-4062",,"","","","",""
"Computer Science - Research and Development","1865-2034","1865-2042",2009-01-01,23,,,,,"http://www.springerlink.com/content/1865-2034",,"","","","",""
"Computer Supported Cooperative Work (CSCW)","0925-9724","1573-7551",1997-01-01,6,,,,,"http://www.springerlink.com/content/0925-9724",,"","","","",""
"Computing","0010-485X","1436-5057",1997-01-01,58,,,,,"http://www.springerlink.com/content/0010-485X",,"","","","",""
"Computing and Visualization in Science","1432-9360","1433-0369",1997-01-01,1,,,,,"http://www.springerlink.com/content/1432-9360",,"","","","",""
"Conservation Genetics","1566-0621","1572-9737",2000-01-01,1,,,,,"http://www.springerlink.com/content/1566-0621",,"","","","",""
"Constitutional Political Economy","1043-4062","1572-9966",1997-01-01,8,,,,,"http://www.springerlink.com/content/1043-4062",,"","","","",""
"Constraints","1383-7133","1572-9354",1997-01-01,2,,,,,"http://www.springerlink.com/content/1383-7133",,"","","","",""
"Constructive Approximation","0176-4276","1432-0940",1997-01-01,13,,,,,"http://www.springerlink.com/content/0176-4276",,"","","","",""
"Contemporary Family Therapy","0892-2764","1573-3335",1997-01-01,19,,,,,"http://www.springerlink.com/content/0892-2764",,"","","","",""
"Contemporary Islam","1872-0218","1872-0226",2007-01-01,1,,,,,"http://www.springerlink.com/content/1872-0218",,"","","","",""
"Contemporary Problems of Ecology","1995-4255","1995-4263",2008-01-01,1,,,,,"http://www.springerlink.com/content/1995-4255",,"","","","",""
"Continental Philosophy Review","1387-2842","1573-1103",1998-01-01,31,,,,,"http://www.springerlink.com/content/1387-2842",,"","","","",""
"Continuum Mechanics and Thermodynamics","0935-1175","1432-0959",1997-01-01,9,,,,,"http://www.springerlink.com/content/0935-1175",,"","","","",""
"Contributions to Mineralogy and Petrology","0010-7999","1432-0967",1997-01-01,127,,,,,"http://www.springerlink.com/content/0010-7999",,"","","","",""
"Coral Reefs","0722-4028","1432-0975",1997-01-01,16,,,,,"http://www.springerlink.com/content/0722-4028",,"","","","",""
"Cosmic Research","0010-9525","1608-3075",1997-01-01,35,,,,,"http://www.springerlink.com/content/0010-9525",,"","","","",""
"Crime, Law and Social Change","0925-4994","1573-0751",1997-01-01,27,,,,,"http://www.springerlink.com/content/0925-4994",,"","","","",""
"Criminal Law and Philosophy","1871-9791","1871-9805",2007-01-01,1,,,,,"http://www.springerlink.com/content/1871-9791",,"","","","",""
"Criminal Law Forum","1046-8374","1572-9850",1997-01-01,8,,,,,"http://www.springerlink.com/content/1046-8374",,"","","","",""
"Critical Criminology","1205-8629","1572-9877",1997-01-01,8,,,,,"http://www.springerlink.com/content/1205-8629",,"","","","",""
"Cultural Studies of Science Education","1871-1502","1871-1510",2006-01-01,1,,,,,"http://www.springerlink.com/content/1871-1502",,"","","","",""
"Culture, Medicine and Psychiatry","0165-005X","1573-076X",1997-01-01,21,,,,,"http://www.springerlink.com/content/0165-005X",,"","","","",""
"Current Breast Cancer Reports","1943-4588","1943-4596",2009-01-01,1,,,,,"http://www.springerlink.com/content/1943-4588",,"","","","",""
"Current Cardiovascular Imaging Reports","1941-9066","1941-9074",2008-01-01,1,,,,,"http://www.springerlink.com/content/1941-9066",,"","","","",""
"Current Dermatology Reports","","2162-4933",2012-01-01,1,1,,,,"http://www.springerlink.com/content/2162-4933",,"","","","",""
"Current Genetics","0172-8083","1432-0983",1997-01-01,31,,,,,"http://www.springerlink.com/content/0172-8083",,"","","","",""
"Current Microbiology","0343-8651","1432-0991",1997-01-01,34,,,,,"http://www.springerlink.com/content/0343-8651",,"","","","",""
"Current Nutrition Reports","","2161-3311",2012-01-01,1,1,,,,"http://www.springerlink.com/content/2161-3311",,"","","","",""
"Current Obesity Reports","","2162-4968",2012-01-01,1,1,,,,"http://www.springerlink.com/content/2162-4968",,"","","","",""
"Current Obstetrics and Gynecology Reports","","2161-3303",2012-01-01,1,1,,,,"http://www.springerlink.com/content/2161-3303",,"","","","",""
"Current Respiratory Care Reports","","2161-332X",2012-01-01,1,1,,,,"http://www.springerlink.com/content/2161-332x",,"","","","",""
"Current Translational Geriatrics & Experimental Gerontology Reports","","2162-4941",2012-01-01,1,1,,,,"http://www.springerlink.com/content/2162-4941",,"","","","",""
"Cybernetics and Systems Analysis","1060-0396","1573-8337",1997-01-01,33,,,,,"http://www.springerlink.com/content/1060-0396",,"","","","",""
"Cytotechnology","0920-9069","1573-0778",1997-01-01,23,,,,,"http://www.springerlink.com/content/0920-9069",,"","","","",""
"Czechoslovak Mathematical Journal","0011-4642","1572-9141",1997-01-01,47,,,,,"http://www.springerlink.com/content/0011-4642",,"","","","",""
"Data Mining and Knowledge Discovery","1384-5810","1573-756X",1997-01-01,1,,,,,"http://www.springerlink.com/content/1384-5810",,"","","","",""
"De Economist","0013-063X","1572-9982",1997-01-01,145,,,,,"http://www.springerlink.com/content/0013-063X",,"","","","",""
"Decisions in Economics and Finance","1593-8883","1129-6569",1997-01-01,20,,,,,"http://www.springerlink.com/content/1593-8883",,"","","","",""
"Der Anaesthesist","0003-2417","1432-055X",1997-01-01,46,,,,,"http://www.springerlink.com/content/0003-2417",,"","","","",""
"Der Chirurg","0009-4722","1433-0385",1997-01-01,68,,,,,"http://www.springerlink.com/content/0009-4722",,"","","","",""
"Der Diabetologe","1860-9716","1860-9724",2005-01-01,1,,,,,"http://www.springerlink.com/content/1860-9716",,"","","","",""
"Der Gastroenterologe","1861-9681","1861-969X",2006-01-01,1,,,,,"http://www.springerlink.com/content/1861-9681",,"","","","",""
"Der Gynäkologe","0017-5994","1433-0393",1997-01-01,30,,,,,"http://www.springerlink.com/content/0017-5994",,"","","","",""
"Der Hautarzt","0017-8470","1432-1173",1997-01-01,48,,,,,"http://www.springerlink.com/content/0017-8470",,"","","","",""
"Der Internist","0020-9554","1432-1289",1997-01-01,38,,,,,"http://www.springerlink.com/content/0020-9554",,"","","","",""
"Der Kardiologe","1864-9718","1864-9726",2007-01-01,1,,,,,"http://www.springerlink.com/content/1864-9718",,"","","","",""
"Der MKG-Chirurg","1865-9659","1865-9667",2008-01-01,1,,,,,"http://www.springerlink.com/content/1865-9659",,"","","","",""
"Der Nephrologe","1862-040X","1862-0418",2006-01-01,1,,,,,"http://www.springerlink.com/content/1862-040X",,"","","","",""
"Der Nervenarzt","0028-2804","1433-0407",1997-01-01,68,,,,,"http://www.springerlink.com/content/0028-2804",,"","","","",""
"Der Onkologe","0947-8965","1433-0415",1997-01-01,3,,,,,"http://www.springerlink.com/content/0947-8965",,"","","","",""
"Der Ophthalmologe","0941-293X","1433-0423",1997-01-01,94,,,,,"http://www.springerlink.com/content/0941-293X",,"","","","",""
"Der Orthopäde","0085-4530","1433-0431",1997-01-01,26,,,,,"http://www.springerlink.com/content/0085-4530",,"","","","",""
"Der Pathologe","0172-8113","1432-1963",1997-01-01,18,,,,,"http://www.springerlink.com/content/0172-8113",,"","","","",""
"Der Pneumologe","1613-5636","1613-6055",2004-01-01,1,,,,,"http://www.springerlink.com/content/1613-5636",,"","","","",""
"Der Radiologe","0033-832X","1432-2102",1997-01-01,37,,,,,"http://www.springerlink.com/content/0033-832X",,"","","","",""
"Der Schmerz","0932-433X","1432-2129",1997-01-01,11,,,,,"http://www.springerlink.com/content/0932-433X",,"","","","",""
"Der Unfallchirurg","0177-5537","1433-044X",1997-01-01,100,,,,,"http://www.springerlink.com/content/0177-5537",,"","","","",""
"Der Urologe A","0340-2592","1433-0563",2003-01-01,43,,,,,"http://www.springerlink.com/content/0340-2592",,"","","","",""
"Design Automation for Embedded Systems","0929-5585","1572-8080",1997-01-01,2,,,,,"http://www.springerlink.com/content/0929-5585",,"","","","",""
"Designs, Codes and Cryptography","0925-1022","1573-7586",1997-01-01,10,,,,,"http://www.springerlink.com/content/0925-1022",,"","","","",""
"Development Genes and Evolution","0949-944X","1432-041X",1997-01-01,207,,,,,"http://www.springerlink.com/content/0949-944X",,"","","","",""
"Diabetologia","0012-186X","1432-0428",1997-01-01,40,,,,,"http://www.springerlink.com/content/0012-186X",,"","","","",""
"Diabetology International","2190-1678","2190-1686",2010-01-01,1,,,,,"http://www.springerlink.com/content/2190-1678/",,"","","","",""
"Dialectical Anthropology","0304-4092","1573-0786",1997-01-01,22,,,,,"http://www.springerlink.com/content/0304-4092",,"","","","",""
"Differential Equations","0012-2661","1608-3083",1997-01-01,33,,,,,"http://www.springerlink.com/content/0012-2661",,"","","","",""
"Digestive Diseases and Sciences","0163-2116","1573-2568",1997-01-01,42,,,,,"http://www.springerlink.com/content/0163-2116",,"","","","",""
"Discrete and Computational Geometry","0179-5376","1432-0444",1997-01-01,17,,,,,"http://www.springerlink.com/content/0179-5376",,"","","","",""
"Discrete Event Dynamic Systems","0924-6703","1573-7594",1997-01-01,7,,,,,"http://www.springerlink.com/content/0924-6703",,"","","","",""
"Distributed and Parallel Databases","0926-8782","1573-7578",1997-01-01,5,,,,,"http://www.springerlink.com/content/0926-8782",,"","","","",""
"Distributed Computing","0178-2770","1432-0452",1997-01-01,11,,,,,"http://www.springerlink.com/content/0178-2770",,"","","","",""
"Documenta Ophthalmologica","0012-4486","1573-2622",1997-01-01,93,,,,,"http://www.springerlink.com/content/0012-4486",,"","","","",""
"Doklady Biochemistry and Biophysics","1607-6729","1608-3091",1997-01-01,352,,,,,"http://www.springerlink.com/content/1607-6729",,"","","","",""
"Doklady Biological Sciences","0012-4966","1608-3105",1997-01-01,352,,,,,"http://www.springerlink.com/content/0012-4966",,"","","","",""
"Doklady Chemistry","0012-5008","1608-3113",1997-01-01,352,,,,,"http://www.springerlink.com/content/0012-5008",,"","","","",""
